Región,meses,cosecha,produccion,rendimiento,precio,year
Áncash,Set,99.0,1176.5,11883.838383838383,1.1874628134296643,2019
Apurímac,Set,19.0,402.0,21157.894736842107,1.2268656716417912,2019
Arequipa,Set,1564.0,56828.61,36335.428388746805,1.344437676726564,2019
Ayacucho,Set,7.0,75.0,10714.285714285714,1.9253333333333333,2019
Cajamarca,Set,1894.0,24897.84,13145.638859556493,1.4768122455602573,2019
Callao,Set,0.0,0.0,0.0,0.0,2019
Cusco,Set,0.0,0.0,0.0,0.0,2019
Huancavelica,Set,500.0,5745.9,11491.8,0.8404037661636993,2019
Huánuco,Set,1922.0,43555.2,22661.39438085328,1.2434527220630371,2019
Ica,Set,780.5,30096.46,38560.4868673927,1.3789588941689488,2019
Junín,Set,132.0,1884.0,14272.727272727274,1.0825371549893845,2019
La Libertad,Set,586.0,12383.2,21131.74061433447,1.6485567543122939,2019
Lambayeque,Set,0.0,0.0,0.0,0.0,2019
Lima,Set,462.0,12405.168,26851.012987012986,1.0844530924530809,2019
Lima Metropolitana,Set,18.0,551.1,30616.666666666668,0.67,2019
Loreto,Set,0.0,0.0,0.0,0.0,2019
Madre de Dios,Set,0.0,0.0,0.0,0.0,2019
Moquegua,Set,3.0,82.5,27500.0,1.0,2019
Pasco,Set,67.0,1579.5,23574.626865671642,0.807977207977208,2019
Piura,Set,265.0,2798.0,10558.490566037737,0.7805218012866332,2019
Puno,Set,0.0,0.0,0.0,0.0,2019
San Martín,Set,0.0,0.0,0.0,0.0,2019
Tacna,Set,26.0,531.0,20423.076923076922,1.6585687382297554,2019
Tumbes,Set,0.0,0.0,0.0,0.0,2019
Ucayali,Set,0.0,0.0,0.0,0.0,2019
Amazonas,Oct,276.0,4947.969,17927.42391304348,2.0014619978419437,2019
Áncash,Oct,81.0,977.0,12061.728395061727,1.2930399181166836,2019
Apurímac,Oct,30.0,655.0,21833.333333333332,1.0442748091603054,2019
Arequipa,Oct,2240.0,77072.53,34407.37946428571,1.3008857941993082,2019
Ayacucho,Oct,53.0,975.0,18396.22641509434,1.886153846153846,2019
Cajamarca,Oct,2048.0,25029.800000000003,12221.582031250002,1.5085861652909731,2019
Callao,Oct,0.0,0.0,0.0,0.0,2019
Cusco,Oct,0.0,0.0,0.0,0.0,2019
Huancavelica,Oct,749.0,9268.199999999999,12374.098798397861,0.8144029045553614,2019
Huánuco,Oct,3517.0,73066.0,20775.09240830253,1.2798788766320852,2019
Ica,Oct,530.0,18964.65,35782.35849056604,1.3137918442997891,2019
Junín,Oct,420.85,6278.45,14918.498277295948,1.1769341955418933,2019
La Libertad,Oct,917.0,20464.4,22316.684841875685,1.6209000508199598,2019
Lambayeque,Oct,0.0,0.0,0.0,0.0,2019
Lima,Oct,601.0,16013.019,26643.95840266223,1.0491584691181592,2019
Lima Metropolitana,Oct,10.0,297.24,29724.0,0.6673731664648096,2019
Loreto,Oct,0.0,0.0,0.0,0.0,2019
Madre de Dios,Oct,0.0,0.0,0.0,0.0,2019
Moquegua,Oct,1.0,27.96,27960.0,0.9,2019
Pasco,Oct,53.0,1246.5,23518.867924528302,0.812354592860008,2019
Piura,Oct,259.0,3182.0,12285.714285714286,1.3823067253299812,2019
Puno,Oct,0.0,0.0,0.0,0.0,2019
San Martín,Oct,0.0,0.0,0.0,0.0,2019
Tacna,Oct,16.0,325.0,20312.5,1.7495384615384617,2019
Tumbes,Oct,0.0,0.0,0.0,0.0,2019
Ucayali,Oct,0.0,0.0,0.0,0.0,2019
Amazonas,Nov,172.0,3652.97,21238.197674418603,2.1386112669964445,2019
Áncash,Nov,124.0,1516.2,12227.41935483871,1.2822516818361693,2019
Apurímac,Nov,23.0,448.0,19478.26086956522,1.4595982142857142,2019
Arequipa,Nov,1149.0,39390.270000000004,34282.21932114883,1.0863034957617705,2019
Ayacucho,Nov,60.0,1365.0,22750.0,1.6043956043956045,2019
Cajamarca,Nov,1348.5,16362.72,12134.01557285873,1.415478080661406,2019
Callao,Nov,0.0,0.0,0.0,0.0,2019
Cusco,Nov,55.5,432.24,7788.108108108108,1.2762909494725152,2019
Huancavelica,Nov,950.0,11929.4,12557.263157894737,0.9201376431337704,2019
Huánuco,Nov,5741.0,109680.0,19104.685594844104,1.494647200948213,2019
Ica,Nov,84.5,2709.0,32059.17159763314,1.301314138058324,2019
Junín,Nov,498.0,8460.6,16989.156626506025,1.099867621681677,2019
La Libertad,Nov,1198.5,28566.5,23835.210680016688,1.5957572681287524,2019
Lambayeque,Nov,30.0,210.0,7000.0,0.7,2019
Lima,Nov,861.0,26169.1,30393.844367015095,1.3186448903477765,2019
Lima Metropolitana,Nov,6.0,175.97,29328.333333333332,0.65357731431494,2019
Loreto,Nov,0.0,0.0,0.0,0.0,2019
Madre de Dios,Nov,0.0,0.0,0.0,0.0,2019
Moquegua,Nov,0.0,0.0,0.0,0.0,2019
Pasco,Nov,47.5,1114.75,23468.42105263158,0.8107647454586231,2019
Piura,Nov,193.0,1998.0,10352.331606217616,1.2,2019
Puno,Nov,705.0,9473.0,13436.879432624113,1.6581230866673706,2019
San Martín,Nov,0.0,0.0,0.0,0.0,2019
Tacna,Nov,9.0,191.0,21222.222222222223,1.655497382198953,2019
Tumbes,Nov,0.0,0.0,0.0,0.0,2019
Ucayali,Nov,0.0,0.0,0.0,0.0,2019
Amazonas,Dic,150.0,2676.45,17843.0,1.5342263072353308,2019
Áncash,Dic,280.0,3340.0,11928.57142857143,1.314788922155688,2019
Apurímac,Dic,137.0,3268.0,23854.014598540147,0.7233170134638922,2019
Arequipa,Dic,612.0,23797.843,38885.36437908497,1.0027205742974268,2019
Ayacucho,Dic,43.0,725.0,16860.46511627907,1.4470344827586206,2019
Cajamarca,Dic,1695.5,16792.579999999998,9904.205249189028,1.1627183315488152,2019
Callao,Dic,0.0,0.0,0.0,0.0,2019
Cusco,Dic,286.5,3668.0,12802.792321116929,1.5962922573609597,2019
Huancavelica,Dic,654.0,7761.200000000001,11867.278287461773,0.8715404834303975,2019
Huánuco,Dic,4545.0,89106.0,19605.280528052805,1.2047290081475994,2019
Ica,Dic,13.0,335.0,25769.23076923077,1.2,2019
Junín,Dic,834.0,14250.8,17087.290167865707,0.9398943918937888,2019
La Libertad,Dic,1814.5,40717.0,22439.79057591623,1.5663553306972515,2019
Lambayeque,Dic,5.0,25.0,5000.0,0.95,2019
Lima,Dic,752.0,25409.05,33788.630319148935,0.8134774814485389,2019
Lima Metropolitana,Dic,2.0,56.25,28125.0,0.52,2019
Loreto,Dic,0.0,0.0,0.0,0.0,2019
Madre de Dios,Dic,0.0,0.0,0.0,0.0,2019
Moquegua,Dic,11.0,171.51999999999998,15592.727272727272,1.1360680970149255,2019
Pasco,Dic,198.0,4190.7,21165.151515151516,0.9811344166845636,2019
Piura,Dic,146.0,1573.0,10773.972602739725,1.4934520025429114,2019
Puno,Dic,1643.0,24964.0,15194.157029823493,2.008303957699087,2019
San Martín,Dic,0.0,0.0,0.0,0.0,2019
Tacna,Dic,4.0,85.0,21250.0,1.7,2019
Tumbes,Dic,0.0,0.0,0.0,0.0,2019
Ucayali,Dic,0.0,0.0,0.0,0.0,2019
